자산 결합 강도 TXT 리포트
================================
생성 시각: 11/3/2025, 00:07:50
데이터 기준일: 2025-10-31
윈도우: 30일 | 표시 범위: 맞춤 1398일 | 레짐 모드: FLL-Fusion
※ 결합 강도는 시장이 얼마나 동조화되어 있는지를 알려주는 맥락 지표이며, 실제 Risk-On/Off 판단은 모멘텀·Guard·Safe-NEG가 결합된 레짐 점수가 담당합니다. 값이 높을수록 자금이 한 방향으로 쏠린 것이므로 Guard·히트맵을 함께 확인하세요.

[범위 요약]
- 표본 구간: 2022-01-03 ~ 2025-10-31 (962일)
- 사용자 선택: 2022-01-03 ~ 2025-10-31

[0. 산출 로직 및 근거]
- Stability Index = Σ w(i,j)·|corr(i,j)| ÷ Σ w(i,j), 대상 자산: IWM, SPY, TLT, GLD, BTC-USD, 주식-채권 쌍에 더 큰 가중을 적용합니다.
- 하위 지수: (a) 주식-암호화폐(+) = |corr(IWM/SPY, BTC)| 평균, (b) 전통자산(+) = |corr(IWM, SPY, TLT, GLD)| 평균, (c) Safe-NEG(-) = max(0, -corr(주식, TLT/GLD)) 평균.
- Classic Risk Score = 0.70·max(0, corr(IWM, BTC)) + 0.30·Safe-NEG. corr ≥ 0.50 또는 Score ≥ 0.65 → Risk-On, corr ≤ -0.05 또는 Score ≤ 0.30 → Risk-Off.
- Enhanced Mode = Classic Score + 10일 공동 모멘텀(IWM & BTC) + 5일 리스크 폭(IWM·SPY·BTC 상승비중) + Absorption/안정성 Guard. Guard ≥ 0.9 또는 Combo ≤ 0%면 On이 차단됩니다.
- FFL Mode = Classic 점수에 Safe↔Risk 플럭스(J_norm), Flux Intensity, FAR, Guard를 조합한 Classic+Flux 레짐입니다.
- FFL+EXP Mode = Classic(현재 레짐) + Flux(J_norm, 전환 감지) + Stability(시장 결합도, EMA/레벨) 3요소를 단순 결합합니다. 다수결로 On/Off를 결정(동률이면 Flux 우선), 점수는 세 값을 단순 평균합니다. 별도 수식은 추가하지 않습니다.
- 기본 동작은 Classic이며 사용자가 명시적으로 변경한 경우에만 Enhanced/FFL이 적용됩니다.
- 레짐 포지션: Risk-On = TQQQ 100%, Neutral = TQQQ 33%, Risk-Off = 현금. 모든 신호는 T+1 시초가 기준으로 집행됩니다.
- 히트맵과 Absorption Ratio는 30일 롤링 상관행렬·1차 고유값 비중으로 계산하며, 동일 데이터가 레짐 Guard에도 쓰입니다.
- 지수 추이 표는 신호 주지수(IWM)와 벤치마크(QQQ)의 종가/일간 수익률을 그대로 나열해 백테스트 결과를 재현할 수 있도록 합니다.

[1. 자산 결합 강도 (Stability Index)]
- 최신 Stability: 0.340 | Smoothed(EMA10): 0.358 | Delta(3-10): -0.009
- 180일 평균: 0.288 | 관측 범위: 2022-01-03 ~ 2025-10-31 (맞춤 1398일)
날짜	Stability	Smoothed	Delta(3-10)
2022-02-02	Neutral	0	-1	0.417	0.571	0.089	0.068	0.490	-0.521	0.789	1.065	-0.073	-0.771	-0.521	-0.003	-0.696	6%	-0.570	48%	-29.5%	33%
2022-02-03	Risk-Off	-1	0	0.242	0.487	0.065	0.130	0.460	0.056	0.430	0.121	0.227	0.724	0.056	-0.029	-0.735	16%	-0.661	8%	-44.6%	0%
2022-02-04	Risk-On	1	-1	0.786	0.456	0.088	0.109	0.461	0.832	1.496	1.805	-0.052	0.202	0.832	0.000	0.997	100%	0.808	51%	+63.3%	100%
2022-02-07	Risk-Off	-1	1	0.202	0.449	0.079	0.075	0.451	0.825	1.175	1.830	-0.062	-0.602	0.824	-0.010	0.974	43%	0.591	58%	+41.8%	67%
2022-02-08	Risk-Off	-1	-1	0.194	0.450	0.098	0.063	0.457	0.847	1.588	1.852	0.017	-0.921	0.844	0.007	0.999	100%	0.882	49%	+80.0%	100%
2022-02-09	Risk-On	1	-1	0.794	0.458	0.084	0.066	0.460	0.923	1.131	2.005	0.054	-0.842	0.921	0.003	0.999	94%	0.944	49%	+95.7%	100%
2022-02-10	Risk-Off	-1	1	0.193	0.472	0.050	0.094	0.458	0.861	1.028	1.880	0.026	-0.145	0.852	-0.002	0.999	93%	0.954	47%	+94.1%	100%
2022-02-11	Risk-Off	-1	-1	0.180	0.476	0.077	0.148	0.458	0.759	1.329	1.655	-0.008	1.228	0.743	0.000	0.975	32%	0.796	48%	+49.6%	67%
2022-02-14	Risk-Off	-1	-1	0.166	0.478	0.076	0.054	0.459	0.757	1.241	1.652	0.003	-1.164	0.757	0.000	0.361	15%	0.255	75%	+2.5%	33%
2022-02-15	Risk-Off	-1	-1	0.343	0.519	0.071	0.112	0.470	0.857	1.445	1.823	0.049	0.285	0.851	0.011	0.917	36%	0.608	58%	+27.0%	67%
2022-02-16	Neutral	0	-1	0.422	0.515	0.065	0.057	0.468	0.857	1.464	1.829	-0.007	-1.084	0.857	-0.002	0.937	35%	0.643	57%	+30.4%	67%
2022-02-17	Risk-Off	-1	0	0.394	0.519	0.125	0.162	0.488	0.769	1.298	1.577	0.019	1.704	0.746	0.019	0.886	39%	0.432	63%	+19.5%	67%
2022-02-18	Risk-Off	-1	-1	0.329	0.526	0.130	0.061	0.491	-0.636	0.477	1.297	-0.015	-0.961	-0.849	0.003	-0.884	5%	-0.537	61%	-37.8%	33%
2022-02-22	Risk-Off	-1	-1	0.296	0.530	0.138	0.059	0.498	-0.746	0.758	1.499	-0.026	-1.019	-0.765	0.007	-0.993	0%	-0.823	48%	-73.0%	0%
2022-02-23	Risk-Off	-1	-1	0.269	0.538	0.113	0.088	0.490	-0.688	0.712	1.406	-0.025	-0.295	-0.688	-0.008	-0.998	0%	-0.896	43%	-94.0%	0%
2022-02-24	Risk-Off	-1	-1	0.230	0.544	0.146	0.126	0.501	-0.854	0.770	1.704	-0.025	0.632	-0.885	0.012	-0.998	0%	-0.884	50%	-90.8%	0%
2022-02-25	Risk-Off	-1	-1	0.298	0.567	0.150	0.067	0.506	-0.891	1.175	1.761	-0.060	-0.806	-0.898	0.004	-0.992	0%	-0.796	53%	-54.7%	0%
2022-02-28	Risk-Off	-1	-1	0.341	0.537	0.131	0.179	0.476	-0.887	0.741	1.863	0.023	2.538	-0.887	-0.030	-0.518	19%	-0.207	81%	+6.0%	67%
2022-03-01	Risk-Off	-1	-1	0.367	0.504	0.169	0.099	0.475	-0.869	1.268	1.830	-0.014	-0.014	-0.869	-0.002	-0.954	0%	-0.602	59%	-11.9%	33%
2022-03-02	Risk-Off	-1	-1	0.167	0.473	0.298	0.174	0.504	-0.908	1.073	1.802	0.045	2.227	-0.929	0.029	-0.984	0%	-0.717	56%	-32.2%	0%
2022-03-03	Risk-Off	-1	-1	0.181	0.477	0.285	0.058	0.500	-0.888	1.333	1.775	0.005	-1.059	-0.888	-0.004	-0.997	0%	-0.842	51%	-53.3%	0%
2022-03-04	Risk-Off	-1	-1	0.167	0.490	0.311	0.118	0.520	-0.866	1.209	1.666	-0.007	0.434	-0.876	0.020	-0.992	0%	-0.777	53%	-35.5%	0%
2022-03-07	Risk-Off	-1	-1	0.147	0.475	0.317	0.150	0.519	-0.744	1.468	1.432	0.037	1.278	-0.744	-0.001	-0.999	0%	-0.879	46%	-66.6%	0%
2022-03-08	Risk-Off	-1	-1	0.135	0.487	0.296	0.105	0.505	-0.742	1.068	1.469	-0.010	0.126	-0.742	-0.014	-0.983	2%	-0.652	53%	-29.3%	33%
2022-03-09	Risk-Off	-1	-1	0.252	0.541	0.360	0.158	0.548	-0.073	0.442	0.133	0.129	1.292	-0.094	0.043	0.836	65%	0.498	16%	+67.4%	100%
2022-03-10	Risk-Off	-1	-1	0.317	0.530	0.390	0.122	0.555	-0.871	0.846	1.568	0.002	-0.238	-0.994	0.007	-0.621	24%	-0.125	89%	+11.3%	67%
2022-03-11	Risk-Off	-1	-1	0.277	0.559	0.393	0.134	0.567	-0.862	1.287	1.519	-0.076	0.002	-0.868	0.012	-0.998	1%	-0.789	52%	-55.0%	0%
2022-03-14	Risk-Off	-1	-1	0.239	0.524	0.331	0.120	0.547	-0.830	1.190	1.516	0.054	0.485	-0.830	-0.020	-0.998	9%	-0.818	50%	-82.7%	0%
2022-03-15	Risk-Off	-1	-1	0.226	0.513	0.362	0.105	0.552	0.519	0.247	0.940	0.048	-0.111	0.517	0.005	-0.371	44%	-0.197	72%	-52.0%	0%
2022-03-16	Risk-Off	-1	-1	0.265	0.537	0.307	0.099	0.539	-0.706	0.341	1.310	-0.059	-0.019	-0.890	-0.013	-0.668	5%	-0.291	75%	-34.0%	0%
2022-03-17	Risk-Off	-1	-1	0.337	0.518	0.308	0.061	0.542	0.891	0.473	1.644	0.026	-0.975	0.890	0.003	0.818	60%	0.411	68%	+12.8%	67%
2022-03-18	Risk-Off	-1	-1	0.393	0.538	0.326	0.079	0.552	1.000	1.488	1.813	0.042	-0.502	0.995	0.009	0.999	100%	0.907	52%	+73.5%	100%
2022-03-21	Risk-On	1	-1	1.000	0.587	0.313	0.109	0.553	1.000	1.726	1.807	0.061	0.201	0.999	0.002	1.000	100%	0.941	52%	+86.5%	100%
2022-03-22	Risk-On	1	1	1.000	0.600	0.325	0.070	0.565	1.000	1.914	1.768	0.051	-0.723	0.994	0.012	1.000	100%	0.953	51%	+90.7%	100%
2022-03-23	Risk-On	1	1	1.000	0.581	0.355	0.079	0.569	1.000	1.286	1.758	-0.029	-0.611	0.998	0.003	0.998	100%	0.831	55%	+52.5%	100%
2022-03-24	Risk-On	1	1	1.000	0.591	0.362	0.065	0.570	1.000	1.441	1.754	0.015	-1.141	0.999	0.001	1.000	100%	0.915	52%	+84.8%	100%
2022-03-25	Risk-On	1	1	1.000	0.586	0.400	0.119	0.581	1.000	1.502	1.721	-0.013	-0.511	0.995	0.011	1.000	100%	0.933	52%	+94.0%	100%
2022-03-28	Risk-On	1	1	1.000	0.559	0.365	0.127	0.565	1.000	1.517	1.769	-0.027	0.364	1.000	-0.016	1.000	100%	0.935	52%	+98.4%	100%
2022-03-29	Risk-On	1	1	1.000	0.544	0.350	0.055	0.560	0.999	0.976	1.785	-0.028	-1.134	0.999	-0.005	0.999	94%	0.891	53%	+99.0%	100%
2022-03-30	Risk-On	1	1	1.000	0.518	0.340	0.059	0.551	0.997	0.820	1.811	-0.052	-1.026	0.997	-0.009	0.997	94%	0.843	54%	+86.7%	100%
2022-03-31	Risk-On	1	1	1.000	0.529	0.342	0.051	0.552	0.982	0.585	1.779	0.021	-1.266	0.979	0.001	0.968	95%	0.656	60%	+56.6%	100%
2022-04-01	Risk-On	1	1	0.784	0.482	0.316	0.098	0.531	0.966	0.509	1.822	-0.106	-0.044	0.964	-0.021	0.951	95%	0.625	61%	+53.1%	100%
2022-04-04	Risk-On	1	1	0.765	0.477	0.310	0.049	0.528	0.994	0.720	1.882	-0.019	-1.339	0.994	-0.003	0.989	95%	0.767	56%	+73.0%	100%
2022-04-05	Risk-On	1	1	0.768	0.474	0.253	0.157	0.515	0.596	0.427	1.158	-0.006	0.250	0.537	-0.013	0.265	44%	0.118	82%	+13.5%	67%
2022-04-06	Risk-On	1	1	0.752	0.479	0.265	0.098	0.516	0.987	0.630	1.914	0.001	-1.119	0.987	0.000	0.713	53%	0.220	82%	-4.1%	67%
2022-04-07	Risk-On	1	1	0.749	0.467	0.264	0.085	0.511	0.906	0.406	1.773	0.027	-1.249	0.894	-0.005	-0.235	33%	-0.228	80%	-37.6%	0%
2022-04-08	Risk-On	1	1	0.743	0.466	0.270	0.062	0.511	-0.785	0.319	1.538	0.020	-1.362	-1.039	-0.000	-0.946	12%	-0.668	61%	-66.5%	0%
2022-04-11	Risk-On	1	1	0.725	0.489	0.262	0.147	0.532	-0.990	1.570	1.862	-0.123	1.190	-1.031	0.021	-1.000	2%	-0.928	53%	-93.2%	0%
2022-04-12	Neutral	0	1	0.597	0.542	0.223	0.115	0.537	-0.996	1.837	1.855	-0.083	0.220	-1.000	0.005	-1.000	0%	-0.952	51%	-98.1%	0%
2022-04-13	Neutral	0	0	0.571	0.590	0.184	0.158	0.539	-1.000	1.624	1.856	-0.082	1.568	-1.001	0.002	-1.000	4%	-0.948	51%	-90.3%	0%
2022-04-14	Neutral	0	0	0.566	0.587	0.174	0.098	0.538	-0.994	1.388	1.847	-0.006	-0.045	-0.994	-0.000	-0.999	7%	-0.945	51%	-89.2%	0%
2022-04-18	Neutral	0	0	0.536	0.556	0.163	0.160	0.542	-1.000	1.133	1.845	0.024	1.621	-1.002	0.003	-0.999	15%	-0.957	51%	-94.4%	0%
2022-04-19	Risk-On	1	0	0.606	0.538	0.152	0.063	0.533	-0.993	0.819	1.864	0.025	-0.907	-0.993	-0.009	-0.996	15%	-0.926	52%	-85.7%	0%
2022-04-20	Risk-On	1	1	0.673	0.535	0.159	0.124	0.540	-0.997	1.099	1.848	-0.059	0.564	-1.001	0.007	-0.984	12%	-0.844	54%	-53.6%	0%
2022-04-21	Risk-Off	-1	1	0.334	0.475	0.070	0.186	0.508	-0.703	0.698	1.384	0.123	3.044	-0.703	-0.031	-0.957	20%	-0.877	45%	-62.4%	0%
2022-04-22	Risk-On	1	-1	0.694	0.518	0.028	0.121	0.507	-0.373	0.265	0.736	-0.067	0.354	-0.373	-0.001	-0.990	22%	-0.942	28%	-89.7%	0%
2022-04-25	Neutral	0	1	0.597	0.512	0.052	0.102	0.516	0.674	0.236	1.306	0.016	0.058	0.670	0.009	-0.941	24%	-0.862	44%	-72.0%	0%
2022-04-26	Neutral	0	0	0.593	0.631	0.087	0.182	0.529	-0.490	0.315	0.927	-0.248	2.111	-0.671	0.012	-0.991	6%	-0.834	45%	-80.9%	0%
2022-04-27	Neutral	0	0	0.509	0.637	0.043	0.152	0.528	0.639	0.380	1.209	-0.063	0.426	0.639	-0.000	-0.980	15%	-0.847	43%	-75.1%	0%
2022-04-28	Neutral	0	0	0.527	0.597	0.051	0.161	0.515	0.650	0.285	1.263	0.109	-0.128	0.650	-0.013	-0.983	17%	-0.840	44%	-77.1%	0%
2022-04-29	Neutral	0	0	0.568	0.631	0.064	0.102	0.528	0.056	0.284	0.107	-0.042	-0.131	-0.039	0.013	-0.989	11%	-0.848	4%	-81.9%	0%
2022-05-02	Neutral	0	0	0.512	0.614	0.072	0.131	0.516	0.280	0.124	0.543	0.034	0.639	0.280	-0.012	-0.990	19%	-0.886	24%	-87.5%	0%
2022-05-03	Neutral	0	0	0.561	0.586	0.066	0.091	0.510	-0.581	0.265	1.139	0.033	-0.218	-0.710	-0.006	-0.995	15%	-0.905	44%	-95.2%	0%
2022-05-04	Risk-On	1	0	0.606	0.619	0.010	0.155	0.519	0.536	0.181	1.033	-0.081	1.468	0.532	0.009	-0.969	17%	-0.893	37%	-73.4%	0%
2022-05-05	Risk-On	1	1	0.661	0.710	0.000	0.184	0.572	0.148	0.047	0.258	-0.200	2.860	0.063	0.053	-0.985	29%	-0.950	6%	-90.6%	0%
2022-05-06	Neutral	0	1	0.538	0.701	0.001	0.077	0.575	0.363	0.129	0.631	0.028	-0.546	0.361	0.003	-0.968	31%	-0.933	28%	-82.9%	0%
2022-05-09	Neutral	0	0	0.537	0.727	0.000	0.188	0.551	-0.029	0.031	0.053	-0.006	3.225	-0.088	-0.024	-0.996	7%	-0.959	8%	-97.3%	0%
2022-05-10	Neutral	0	0	0.516	0.743	0.000	0.096	0.557	0.177	0.093	0.318	-0.024	-0.083	0.174	0.006	-0.989	20%	-0.947	16%	-88.8%	0%
2022-05-11	Neutral	0	0	0.578	0.766	0.000	0.135	0.542	-0.356	0.223	0.658	-0.037	0.871	-0.436	-0.015	-0.997	3%	-0.951	31%	-95.4%	0%
2022-05-12	Neutral	0	0	0.483	0.776	0.000	0.071	0.542	-0.303	0.176	0.560	-0.012	-0.695	-0.304	0.000	-0.998	4%	-0.958	24%	-98.1%	0%
2022-05-13	Neutral	0	0	0.408	0.759	0.000	0.121	0.533	0.300	0.189	0.562	0.016	-0.275	0.300	-0.008	-0.985	10%	-0.902	25%	-73.6%	0%
2022-05-16	Neutral	0	0	0.438	0.747	0.000	0.113	0.531	-0.395	0.284	0.744	0.021	-0.855	-0.499	-0.002	-0.994	4%	-0.920	35%	-83.0%	0%
2022-05-17	Risk-Off	-1	0	0.375	0.744	0.006	0.150	0.528	0.366	0.264	0.694	-0.006	-0.535	0.366	-0.003	-0.974	8%	-0.870	30%	-66.1%	0%
2022-05-18	Neutral	0	-1	0.420	0.758	0.037	0.252	0.528	-0.367	0.241	0.695	-0.029	1.274	-0.478	0.000	-0.998	4%	-0.952	33%	-96.8%	0%
2022-05-19	Risk-Off	-1	0	0.357	0.743	0.032	0.180	0.523	-0.487	0.544	0.932	0.054	-0.296	-0.505	-0.005	-0.997	0%	-0.934	35%	-85.7%	0%
2022-05-20	Risk-Off	-1	-1	0.340	0.739	0.027	0.133	0.521	-0.495	0.665	0.949	0.012	-1.150	-0.496	-0.002	-0.995	0%	-0.924	35%	-81.1%	0%
2022-05-23	Risk-Off	-1	-1	0.322	0.737	0.039	0.105	0.522	-0.457	0.390	0.876	0.004	-0.751	-0.457	0.001	-0.049	0%	-0.025	95%	+0.0%	33%
2022-05-24	Risk-Off	-1	-1	0.353	0.728	0.060	0.087	0.521	-0.500	1.010	0.958	0.021	-0.302	-0.506	-0.001	-0.830	0%	-0.379	57%	-20.9%	33%
2022-05-25	Risk-Off	-1	-1	0.318	0.719	0.061	0.058	0.519	0.192	0.194	0.370	-0.009	-1.058	0.192	-0.002	0.891	91%	0.624	24%	+40.6%	100%
2022-05-26	Risk-Off	-1	-1	0.342	0.694	0.076	0.065	0.514	-0.199	0.459	0.387	-0.048	-0.867	-0.257	-0.005	0.943	89%	0.757	25%	+52.7%	100%
2022-05-27	Risk-Off	-1	-1	0.387	0.663	0.078	0.066	0.508	-0.490	0.600	0.964	-0.059	-0.831	-0.534	-0.006	0.837	41%	0.639	46%	+42.9%	67%
2022-05-31	Neutral	0	-1	0.437	0.571	0.062	0.130	0.490	0.706	0.362	1.443	-0.156	0.732	0.706	-0.019	0.976	91%	0.812	47%	+64.2%	100%
2022-06-01	Neutral	0	0	0.414	0.558	0.044	0.072	0.486	-0.729	0.666	1.501	-0.008	-0.671	-0.944	-0.004	-0.251	44%	0.018	98%	+3.0%	67%
2022-06-02	Neutral	0	0	0.410	0.566	0.048	0.081	0.491	0.701	0.569	1.429	0.020	-0.457	0.699	0.005	0.992	89%	0.906	44%	+77.7%	100%
2022-06-03	Neutral	0	0	0.435	0.569	0.054	0.054	0.492	0.700	0.567	1.421	0.000	-1.163	0.699	0.002	0.980	53%	0.796	47%	+53.6%	67%
2022-06-06	Risk-Off	-1	0	0.380	0.570	0.068	0.080	0.495	0.809	1.457	1.635	-0.000	-0.484	0.808	0.003	0.998	100%	0.924	47%	+80.5%	100%
2022-06-07	Neutral	0	-1	0.403	0.563	0.062	0.104	0.494	0.808	1.028	1.634	-0.012	0.104	0.808	-0.001	0.997	90%	0.913	47%	+84.0%	100%
2022-06-08	Neutral	0	0	0.412	0.547	0.034	0.085	0.486	0.795	1.172	1.635	-0.038	-0.352	0.793	-0.008	0.997	100%	0.859	48%	+67.6%	100%
2022-06-09	Risk-Off	-1	0	0.375	0.544	0.042	0.065	0.486	0.794	0.928	1.633	-0.009	-0.870	0.794	-0.000	0.968	100%	0.649	55%	+39.5%	100%
2022-06-10	Risk-Off	-1	-1	0.354	0.545	0.039	0.118	0.482	0.670	0.744	1.392	-0.010	0.439	0.652	-0.005	-0.883	7%	-0.578	53%	-42.7%	0%
2022-06-13	Risk-Off	-1	-1	0.284	0.626	0.000	0.195	0.526	-0.355	0.231	0.675	-0.169	4.225	-0.531	0.044	-0.987	13%	-0.952	36%	-96.2%	0%
2022-06-14	Risk-Off	-1	-1	0.269	0.626	0.000	0.082	0.535	-0.412	0.294	0.769	0.002	-0.436	-0.425	0.010	-0.989	12%	-0.952	31%	-97.5%	0%
2022-06-15	Risk-Off	-1	-1	0.270	0.634	0.000	0.078	0.545	-0.477	0.472	0.875	-0.018	-0.531	-0.492	0.010	-0.990	12%	-0.936	34%	-94.4%	0%
2022-06-16	Risk-Off	-1	-1	0.272	0.641	0.000	0.141	0.518	-0.485	0.519	0.935	-0.015	1.013	-0.486	-0.027	-0.994	13%	-0.951	34%	-99.3%	0%
2022-06-17	Risk-Off	-1	-1	0.256	0.631	0.046	0.115	0.508	-0.486	0.532	0.957	0.030	0.364	-0.486	-0.010	-0.994	13%	-0.951	34%	-98.9%	0%
2022-06-21	Risk-Off	-1	-1	0.289	0.639	0.076	0.084	0.508	-0.480	0.488	0.945	-0.008	-0.379	-0.481	0.000	-0.993	13%	-0.940	34%	-98.2%	0%
2022-06-22	Risk-Off	-1	-1	0.354	0.580	0.054	0.123	0.486	-0.485	0.522	0.998	0.110	0.539	-0.485	-0.023	-0.993	16%	-0.953	34%	-99.0%	0%
2022-06-23	Risk-Off	-1	-1	0.319	0.591	0.050	0.059	0.487	-0.491	0.591	1.008	-0.020	-1.021	-0.493	0.002	-0.994	0%	-0.954	34%	-97.2%	0%
2022-06-24	Risk-Off	-1	-1	0.387	0.569	0.050	0.078	0.485	-0.417	0.304	0.862	0.034	-0.532	-0.417	-0.003	-0.958	18%	-0.898	32%	-75.9%	0%
2022-06-27	Neutral	0	-1	0.446	0.568	0.049	0.066	0.487	0.166	0.283	0.341	-0.006	-0.845	0.165	0.002	-0.446	20%	-0.704	19%	-42.9%	33%
2022-06-28	Risk-Off	-1	0	0.380	0.570	0.034	0.083	0.492	-0.434	0.539	0.881	-0.001	-0.397	-0.527	0.006	0.106	41%	0.156	77%	+4.7%	67%
2022-06-29	Risk-Off	-1	-1	0.392	0.573	0.038	0.059	0.493	-0.496	0.753	1.007	-0.016	-1.014	-0.506	0.001	-0.396	39%	0.202	71%	+1.7%	67%
2022-06-30	Risk-Off	-1	-1	0.376	0.568	0.022	0.082	0.498	-0.306	0.467	0.615	0.013	-0.418	-0.309	0.005	-0.782	5%	-0.568	35%	-36.4%	0%
2022-07-01	Risk-Off	-1	-1	0.341	0.543	0.000	0.120	0.504	0.487	0.964	0.966	-0.046	0.470	0.484	0.006	0.951	51%	0.536	47%	+39.9%	67%
2022-07-05	Risk-Off	-1	-1	0.314	0.554	0.000	0.121	0.496	0.491	1.121	0.988	0.033	0.492	0.491	-0.008	0.972	48%	0.681	42%	+50.6%	67%
2022-07-06	Risk-Off	-1	-1	0.397	0.545	0.000	0.068	0.494	0.468	1.064	0.948	-0.016	-0.768	0.465	-0.003	0.865	47%	0.454	51%	+30.6%	67%
2022-07-07	Neutral	0	-1	0.440	0.564	0.000	0.069	0.499	0.500	1.150	1.002	0.042	-0.749	0.497	0.005	0.994	86%	0.764	39%	+72.1%	100%
2022-07-08	Neutral	0	0	0.530	0.583	0.000	0.079	0.506	0.500	1.235	0.988	0.031	-0.503	0.496	0.007	0.989	100%	0.483	51%	+49.5%	100%
2022-07-11	Neutral	0	0	0.518	0.603	0.000	0.088	0.505	0.336	0.675	0.666	-0.029	-0.278	0.312	-0.001	-0.783	9%	-0.665	32%	-40.9%	0%
2022-07-12	Neutral	0	0	0.528	0.617	0.000	0.057	0.508	0.021	0.689	0.041	-0.021	-1.093	-0.028	0.004	-0.917	9%	-0.741	4%	-52.1%	0%
2022-07-13	Neutral	0	0	0.519	0.640	0.000	0.068	0.512	0.451	0.912	0.880	-0.033	-0.781	0.449	0.004	-0.222	8%	-0.283	61%	-12.2%	0%
2022-07-14	Neutral	0	0	0.449	0.709	0.000	0.106	0.530	0.482	0.786	0.909	0.132	0.131	0.473	0.018	0.148	9%	-0.202	70%	-3.8%	33%
2022-07-15	Neutral	0	0	0.491	0.711	0.000	0.065	0.535	0.500	1.008	0.935	0.006	-0.850	0.497	0.005	0.982	86%	0.620	45%	+54.4%	100%
2022-07-18	Neutral	0	0	0.482	0.687	0.000	0.096	0.517	0.580	1.378	1.121	-0.079	-0.100	0.580	-0.017	0.970	100%	0.407	59%	+43.1%	100%
2022-07-19	Neutral	0	0	0.530	0.689	0.000	0.070	0.519	0.614	1.788	1.183	0.031	-0.735	0.613	0.002	0.999	100%	0.796	44%	+83.6%	100%
2022-07-20	Neutral	0	0	0.598	0.685	0.000	0.077	0.521	0.614	1.507	1.179	-0.007	-0.557	0.613	0.002	0.999	100%	0.855	42%	+90.1%	100%
2022-07-21	Risk-On	1	0	0.643	0.693	0.000	0.065	0.522	0.612	0.854	1.172	0.007	-0.863	0.611	0.001	0.992	84%	0.856	42%	+77.6%	100%
2022-07-22	Risk-On	1	1	0.640	0.690	0.000	0.076	0.517	0.603	0.897	1.166	-0.007	-0.569	0.602	-0.005	0.962	84%	0.764	44%	+58.6%	100%
2022-07-25	Risk-On	1	1	0.645	0.687	0.000	0.061	0.519	0.575	0.801	1.108	0.011	-0.971	0.569	0.002	0.993	84%	0.891	39%	+83.2%	100%
2022-07-26	Neutral	0	1	0.599	0.691	0.000	0.125	0.531	0.577	0.944	1.087	0.001	0.592	0.571	0.013	0.994	87%	0.885	39%	+86.3%	100%
2022-07-27	Neutral	0	0	0.517	0.600	0.147	0.198	0.514	0.699	0.823	1.360	-0.207	5.368	0.699	-0.017	0.998	92%	0.907	44%	+96.4%	100%
2022-07-28	Neutral	0	0	0.529	0.605	0.154	0.078	0.517	0.549	0.245	1.062	0.012	-0.521	0.525	0.003	0.993	93%	0.872	38%	+98.2%	100%
2022-07-29	Neutral	0	0	0.568	0.600	0.183	0.098	0.525	0.696	0.470	1.326	-0.028	-0.038	0.692	0.008	0.996	94%	0.867	44%	+97.3%	100%
2022-08-01	Risk-Off	-1	0	0.311	0.466	0.186	0.158	0.500	-0.312	0.160	0.623	-0.250	1.562	-0.463	-0.025	0.938	85%	0.782	37%	+80.5%	100%
2022-08-02	Risk-Off	-1	-1	0.286	0.469	0.155	0.093	0.489	-0.505	0.310	1.033	0.009	-0.161	-0.534	-0.011	0.843	52%	0.684	44%	+54.8%	67%
2022-08-03	Risk-Off	-1	-1	0.305	0.457	0.110	0.103	0.478	-0.639	0.353	1.337	-0.008	0.071	-0.659	-0.011	0.824	43%	0.741	47%	+55.9%	67%
2022-08-04	Risk-Off	-1	-1	0.308	0.455	0.102	0.091	0.471	-0.578	0.362	1.229	-0.006	-0.205	-0.578	-0.007	0.883	51%	0.729	44%	+50.7%	67%
2022-08-05	Risk-Off	-1	-1	0.301	0.447	0.098	0.097	0.468	0.739	0.765	1.580	-0.042	-0.078	0.739	-0.003	0.994	91%	0.915	45%	+75.7%	100%
2022-08-08	Risk-Off	-1	-1	0.307	0.479	0.056	0.106	0.463	0.601	0.296	1.298	-0.010	0.132	0.581	-0.005	0.988	83%	0.939	38%	+95.8%	100%
2022-08-09	Risk-On	1	-1	0.652	0.504	0.052	0.076	0.464	0.655	0.364	1.413	0.023	-0.576	0.655	0.000	0.991	80%	0.938	41%	+93.7%	100%
2022-08-10	Risk-On	1	1	0.683	0.506	0.064	0.076	0.465	0.654	0.328	1.408	0.002	-0.569	0.654	0.001	0.986	90%	0.911	42%	+83.4%	100%
2022-08-11	Risk-On	1	1	0.791	0.503	0.043	0.094	0.461	0.754	0.594	1.638	0.009	-0.346	0.754	-0.004	0.987	89%	0.887	46%	+63.9%	100%
2022-08-12	Risk-On	1	1	0.764	0.503	0.016	0.116	0.460	0.697	0.393	1.517	0.004	-0.217	0.689	-0.001	0.986	88%	0.920	43%	+75.5%	100%
2022-08-15	Risk-On	1	1	0.760	0.540	0.024	0.090	0.468	0.779	0.981	1.662	0.064	-0.392	0.774	0.009	0.997	89%	0.917	46%	+82.2%	100%
2022-08-16	Risk-On	1	1	0.838	0.546	0.026	0.116	0.480	0.769	0.640	1.603	0.026	0.381	0.762	0.011	0.993	86%	0.924	45%	+84.9%	100%
